id,model,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility
df734x69n,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b149_LS00115,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85021286,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85012815,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,PH037_b149_LS00115 Angelus Studio Photographs,open
df72cq69g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b139_S00667_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85136805,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh98001733,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85074392,,,PH037_b139_S00667_neg Angelus Studio Photographs,open
ws85b633h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_R00116_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh95005321,,,,,,,5th Street looking north from Morrison.  (recto),open
df71zx929,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b078_R00005,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh95009086,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,PH037_b078_R00005 Angelus Studio Photographs,open
df72cn55q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b136_MF00078,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85043141,http://id.loc.gov/authorities/subjects/sh85015343,http://id.loc.gov/authorities/subjects/sh92000593,http://id.loc.gov/authorities/subjects/sh85042021,,,,,PH037_b136_MF00078 Angelus Studio Photographs,open
df738d51s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_73173,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85090355,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b190_73173,open
df738n585,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b208_08915_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/subjects/sh85019906,http://id.loc.gov/authorities/names/n82107414,http://id.loc.gov/authorities/subjects/sh85096476,,,,,,Tillamook Head from Seaside OR.,open
ws859j99h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_Z00089_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096148,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85121792,http://id.loc.gov/authorities/subjects/sh2003004821,,,,,,Crowd of people at rocky shore (recto),open
df71gb28b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b056_H00391,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/names/no97021243,http://id.loc.gov/authorities/subjects/sh85048481,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85048493,,,,PH037_b056_H00391 Angelus Studio Photographs,open
df738d611,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_74135,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85057397,http://id.loc.gov/authorities/subjects/sh85057399,http://id.loc.gov/authorities/subjects/sh85081344,,,,,,,PH037_b190_74135,open
df71g6854,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b044_03461,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011556,http://id.loc.gov/authorities/names/n84181232,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"US National Bank building, at 3rd and Oak, Portland. Tower and sign for Union Hotel visible above bank.",open
df71gb35r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b057_H00398,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/names/no97021243,http://id.loc.gov/authorities/subjects/sh85048481,,,,,,PH037_b057_H00398 Angelus Studio Photographs,open
df71fn81j,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b002_AG00075,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85012843,http://id.loc.gov/authorities/subjects/sh85012793,http://id.loc.gov/authorities/subjects/sh85061859,,,,,,,PH037_b002_AG00075 Angelus Studio Photographs,open
df738975r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b180_Z01807,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85087594,http://id.loc.gov/authorities/subjects/sh85026892,,,,,,,PH037_b180_Z01807,open
df720193h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b090_S00241,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh96001593,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh99004834,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85114250,,,PH037_b090_S00241 Angelus Studio Photographs,open
df737g48q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_60904,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh2001008994,http://id.loc.gov/authorities/subjects/sh2010109406,,,,,,,PH037_b171_60904,open
ws859h52d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_60095_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145251,http://id.loc.gov/authorities/subjects/sh00008427,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,PH037_b224_60095 (verso),open
df738m198,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_MC27976,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n82107414,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/subjects/sh85008644,http://id.loc.gov/authorities/subjects/sh85096148,,,,PH037_b207_MC27976,open
df737d72c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_76560,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85006611,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b164_76560,open
n870zz48q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_Z00290_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b227_Z00290_print (recto),open
df71fp03c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b003_AG00113,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85095323,http://id.loc.gov/authorities/subjects/sh85104995,http://id.loc.gov/authorities/subjects/sh2007010579,http://id.loc.gov/authorities/subjects/sh85033457,http://id.loc.gov/authorities/subjects/sh85011902,http://id.loc.gov/authorities/subjects/sh85047039,http://id.loc.gov/authorities/subjects/sh85047294,,,PH037_b003_AG00113 Angelus Studio Photographs,open
df737835d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b167_75191_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85048481,,,,,,,Hall-Scott Motor,open
df737b96j,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_82382,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85081355,http://id.loc.gov/authorities/subjects/sh89002541,,,,,,,,PH037_b162_82382,open
gb19fg17t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00884_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,PH037_b228_00884_print (verso),open
k35699597,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_00509_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048726,http://id.loc.gov/authorities/subjects/sh00007940,,,,,,,PH037_b220_00509_print (recto),open
df737682c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b165_81135,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85134578,http://id.loc.gov/authorities/subjects/sh85134581,,,,,,,,PH037_b165_81135,open
df738959c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b180_72725,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh89002541,,,,,,,"Elks Building, Portland OR. Freize reads: 'Do unto others as you would they should do unto you' and 'Cervus Alces' (Elk in Latin).",open
n870zx345,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_B00503_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh2007007134,http://id.loc.gov/authorities/subjects/sh99001030,,,,,,,"Interior detail, two tellers' cages in US National Bank, Portland. Bars and glass windows on counter, wall clock above windows. (verso)",open
df734s80t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b143_07145,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078076,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,PH037_b143_07145 Angelus Studio Photographs,open
jm215568p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_28376_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85012515,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,Roosevelt Highway at Depoe Bay from floor of bridge (recto),open
df71gb07k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b056_H00114,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015539,http://id.loc.gov/authorities/subjects/sh85018080,http://id.loc.gov/authorities/subjects/sh85123237,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,PH037_b056_H00114 Angelus Studio Photographs,restricted
df738j02p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b205_06706,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85019838,http://id.loc.gov/authorities/subjects/sh85028742,http://id.loc.gov/authorities/subjects/sh96009624,http://id.loc.gov/authorities/subjects/sh85141858,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85114487,,,,Rowena Heights,open
kp78hg938,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_75455_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,,,"Morrison St. Bridge, Portland, OR [Envelope refers to McCormick Lumber Co. View of cars and streetcar tracks.] (verso)",open
df72cp66f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b137_SH00624,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038066,http://id.loc.gov/authorities/subjects/sh85015159,,,,,,,,PH037_b137_SH00624 Angelus Studio Photographs,open
df738q94f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_12271_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85121668,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/names/no2009011626,,,,,,PH037_b210_12271_nitrate,open
df737g44m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_60787,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062405,http://id.loc.gov/authorities/subjects/sh85017709,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,PH037_b171_60787,open
df738992d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b180_Z01827,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85031748,,,,,,,,PH037_b180_Z01827,open
df71fr62z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b015_B00009,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85108620,http://id.loc.gov/authorities/subjects/sh2001004247,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85019978,http://id.loc.gov/authorities/subjects/sh85019972,,,,,"State Capitol Building, Salem, from northeast through foreground trees.",open
gb19fh93v,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_Z01893_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n84192661,http://id.loc.gov/authorities/subjects/sh85079362,http://id.loc.gov/authorities/subjects/sh85048971,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85048972,,,,,Northern Electric Co. display.,open
df737n34d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01039,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85005927,,,,,PH037_b178_B01039,open
df71zz92h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b082_S00005,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2006004604,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85028740,,,,,,PH037_b082_S00005 Angelus Studio Photographs,open
kp78hd96p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_22572_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,,Mathis Co. Building. (verso),open
df737g58z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_61722,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh85017709,http://id.loc.gov/authorities/subjects/sh85122412,,,,,,PH037_b171_61722,open
df734v319,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b145_T08693,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078814,,,,,,,PH037_b145_T08693 Angelus Studio Photographs,open
df72cq66n,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b139_S00650_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85051067,http://id.loc.gov/authorities/subjects/sh85119004,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85145571,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh2003003667,http://id.loc.gov/authorities/subjects/sh85074392,,,PH037_b139_S00650_neg Angelus Studio Photographs,open
kp78hj50w,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_Z00284_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b215_Z00284_print (recto),open
df738q50c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_50837_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/names/n82215451,,,,,PH037_b210_50837_nitrate,open
n870zz71h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_38796_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2004000703,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85101228,,,,,,,PH037_b227_38796_print (recto),open
df737h59f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b172_63961_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85051054,http://id.loc.gov/authorities/names/n78021819,http://id.loc.gov/authorities/subjects/sh85077999,,,,,,,PH037_b172_63961_copy1,open
jm215b60h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00080_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85079362,,,,,,,,PH037_b219_T00080_print (verso),open
df737746q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b166_84378,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85139693,http://id.loc.gov/authorities/subjects/sh85000927,http://id.loc.gov/authorities/subjects/sh85101240,,,,,,,PH037_b166_84378,open
jm215c963,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_Z01521_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85111063,,,,,,,PH037_b219_Z01521_print (verso),open
ws859n88m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_W00175_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85049663,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,"Folk dances at Peninsula Park, Aug 10, 1913, directed by Robert Krohn. Girls from Pensinsula as English shepherdesses (recto)",open
