id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df72cq75m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b139_S00678_neg_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85074392,,,,http://id.loc.gov/authorities/subjects/sh85113074,http://id.loc.gov/authorities/subjects/sh85111955,http://id.loc.gov/authorities/subjects/sh85087922,http://id.loc.gov/authorities/subjects/sh99001238,http://id.loc.gov/authorities/subjects/sh85088499,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh85137241,PH037_b139_S00678_neg_copy1 Angelus Studio Photographs,open,
j3860p04n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00928_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85002992,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,PH037_b216_00928_print_copy1 (verso),open,
df738j560,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00501,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85008644,http://id.loc.gov/authorities/subjects/sh85047932,http://id.loc.gov/authorities/subjects/sh85039287,http://id.loc.gov/authorities/names/n82215451,,,,,Portland Junior Rose Festival,open,
df738q536,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_59448_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85058838,,,,,Motorship 'Portland' at Terminal No. 1,open,
df72cn86q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b136_MF00338,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,,PH037_b136_MF00338 Angelus Studio Photographs,open,
df735288v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b155_SH00323,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121619,,,,,,"Launching of the Steamship 'Western View.' Hull number 16. Northwest Steel Company. Portland, Oregon.",open,
df735477r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b159_T00240_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85078084,,,,,,PH037_b159_T00240_copy2 Angelus Studio Photographs,open,
df66tq98m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_P362td,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038594,http://id.loc.gov/authorities/subjects/sh85131230,http://opaquenamespace.org/ns/subject/outdoorcandidportraits,,,,,,,PH037_P362 Angelus Studio photographs,open,
df673f18j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,ORU_PH037_1376,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85092604,http://id.loc.gov/authorities/subjects/sh85101206,http://id.loc.gov/authorities/subjects/sh86003920,http://id.loc.gov/authorities/subjects/sh85111077,,,View of Multnomah Falls,open,
df673f12w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,ORU_PH037_0963,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101206,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85092604,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85111428,http://id.loc.gov/authorities/subjects/sh2003004821,,,,View upstream at Cascades of Columbia River.,open,
df71g692j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b044_23152,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/names/n82105513,http://id.loc.gov/authorities/subjects/sh85007339,,,,,,,"Oregon National Guard Armory at 10th and Davis, Portland. Street intersection with streetcar tracks on unpaved street in foreground.",open,
kp78hk29v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_19235_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85015159,,,,,,,,PH037_b215_19235_print (recto),open,
df71g5891,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b040_B00925,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/names/n80014436,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"Knights of Pythias building, Portland. Building on corner of 11th and Yamhill. Stores on ground floor.",open,
df738d590,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_73695,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121724,http://id.loc.gov/authorities/subjects/sh85121735,http://id.loc.gov/authorities/subjects/sh85121723,http://id.loc.gov/authorities/subjects/sh00007532,,,,,,PH037_b190_73695,open,
df737980f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b169_65239_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,PH037_b169_65239_copy2,open,
df7352117,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b154_S00032_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85055066,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,,PH037_b154_S00032_neg Angelus Studio Photographs,open,
df720k587,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b116_TR00006,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087816,http://id.loc.gov/authorities/subjects/sh85148173,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85060793,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85087822,PHO37_b116_TR00006 Angelus Studio Photographs,open,
df71g5182,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b037_B00844,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85017693,,,,,,,,"Journal Building, Broadway and Yamhill, Portland. Building under construction, nearly completed. Workmen on street around building. YWCA sign visible.",open,
ws859v92f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00273_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85136049,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078814,,PH037_b233_T00273_print_copy2 (verso),open,
df72cn03z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b135_MF00732,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85023968,http://id.loc.gov/authorities/subjects/sh85102058,,,,,,,PH037_b135_MF00732 Angelus Studio Photographs,open,
jm214q048,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_09221_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_09221_print (verso),open,
ws85b950s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_054r,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85142531,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh2003000203,http://id.loc.gov/authorities/subjects/sh85097741,,,,,PH037_b239_054r (recto),open,
df737j25t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b173_58740,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85136769,http://id.loc.gov/authorities/subjects/sh85104183,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85010201,,,,,PH037_b173_58740,open,
n870zv440,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_10279_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85082013,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/names/no95041756,http://id.loc.gov/authorities/subjects/sh85081274,,,,,"Ships at Terminal No. 4, Portland, OR. (verso)",open,
j3860m471,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00662_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048969,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85147274,,,,,,,PH037_b216_00662_print (verso),open,
df71fj10z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b001_AG00010,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85095323,http://id.loc.gov/authorities/subjects/sh85103540,http://id.loc.gov/authorities/subjects/sh85052186,http://id.loc.gov/authorities/subjects/sh85103545,,,,,,PH037_b001_AG00010 Angelus Studio Photographs,open,
df71gb54z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b057_H00418,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85048481,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/names/no97021243,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85017769,,,,PH037_b057_H00418 Angelus Studio Photographs,open,
jm2155796,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_29086_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85012691,,,,,,,Bear at Government Camp (recto),open,
df737c15j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_84842,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85087168,,,,,,,,PH037_b162_84842,open,
df737j972,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b174_49956,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122472,http://id.loc.gov/authorities/subjects/sh94004191,http://id.loc.gov/authorities/names/n79027006,,,,,,,PH037_b174_49956,open,
df66tq627,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_44401td,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85087665,http://opaquenamespace.org/ns/subject/outdoorportrait,http://id.loc.gov/authorities/names/n2004109721,,,,,,PH037_44401 Angelus Studio photographs,open,
n870zt68c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_H00250_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85007335,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/names/n79059051,,,,,,,"USS Oregon', 'bulldog of the Navy,' on open water. (verso)",open,
df738b33f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b181_73866,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85048446,,,,,,,,PH037_b181_73866,open,
n870zz953,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_45184_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85036575,http://id.loc.gov/authorities/subjects/sh85057399,http://id.loc.gov/authorities/subjects/sh85082715,,,,,,,PH037_b227_45184_print (verso),open,
df738p56t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b209_81086_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85033238,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/names/no2012108048,http://id.loc.gov/authorities/names/n82215451,,,PH037_b209_81086_nitrate,open,
df66tq741,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_6838td,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh99003907,http://opaquenamespace.org/ns/subject/outdoorcandidportraits,,,,,,,PH037_6838 Angelus Studio photographs,open,
k3569695g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_07253_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85019175,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b220_07253_print_copy1 (recto),open,
jm214r877,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_06955_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85117737,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_06955_print (recto),open,
jm214r64x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_06954_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85104183,,,,,,PH037_b217_06954_print (recto),open,
df734t60j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b144_H00445,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85107055,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh2006000122,,,,,,,PH037_b144_H00445 Angelus Studio Photographs,open,
df71g908n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b052_FL00002,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85145576,http://id.loc.gov/authorities/subjects/sh85074392,,,,,,,PH037_b052_FL00002 Angelus Studio Photographs,open,
