id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
kp78h535h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_Z00065_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145303,,,,,,,,,PH037_b214_Z00065_print (verso),open,
df738d88f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_74988,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048485,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85098114,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b190_74988,open,
kp78hh527,Image,kp78hh51z,251418,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_R00112_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh85137980,http://id.loc.gov/authorities/subjects/sh85134522,,,,,PH037_b215_R00112_print_copy2 (recto),open,
df72cm31x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b131_15498,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh97007134,http://id.loc.gov/authorities/subjects/sh85149200,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85021286,,,,PH037_b131_15498 Angelus Studio Photographs,open,
kp78hk236,Image,kp78hk22x,250497,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_13183_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85114559,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,,Doernbecher Manufacturing Co. Furniture.  (recto),open,
df738b46h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b181_76958,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh2012004160,,,,,,,PH037_b181_76958,open,
k3569894m,Image,k3569893b,245080,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_32795_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055814,http://id.loc.gov/authorities/subjects/sh85055804,http://id.loc.gov/authorities/subjects/sh85055818,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,City View golf course.  (recto),open,
df71fq321,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b008_AM00021,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/names/n82215451,,,,http://id.loc.gov/authorities/subjects/sh85059282,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85047932,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85026255,http://id.loc.gov/authorities/subjects/sh2003000203,PH037_b008_AM00021 Angelus Studio Photographs,open,
df72cp26g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b137_SH00505,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/names/no95041756,http://id.loc.gov/authorities/subjects/sh85105203,,,,,,,PH037_b137_SH00505 Angelus Studio Photographs,open,
df738h504,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b198_74379,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,"Rose Festival, Standard Oil Co. Float,  'Mt. Hood Winter Sports'",open,
df737813c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b167_72117,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85063399,http://id.loc.gov/authorities/subjects/sh85126646,http://id.loc.gov/authorities/subjects/sh85145596,http://id.loc.gov/authorities/subjects/sh85035582,,,,,,PH037_b167_72117,open,
gb19fg40m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_Z00297_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/names/n82097432,http://id.loc.gov/authorities/subjects/sh85105182,,,,,,,James Hill & Clarence Clark, 'These men created greater investment of capital in and for the benefit of Portland and Oregon than any other two men'.,open
df738f40g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b192_B00211,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh86000541,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85074420,http://id.loc.gov/authorities/subjects/sh85115443,,,,,,PH037_b192_B00211,open,
df738b22x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b181_76651,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,,PH037_b181_76651,open,
df737712w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b165_84219,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078096,,,,,,,PH037_b165_84219,open,
n870zz732,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_39102_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85005908,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85128595,,,,,,,PH037_b227_39102_print (verso),open,
j3860m46r,Image,j3860m357,244762,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00040_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85100163,,,,,PH037_b216_00040_print (recto),open,
j3860q34k,Image,j3860q321,244864,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_Z01556_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,PH037_b216_Z01556_print (recto),open,
df71gb12f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b056_H00128,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n79040147,http://id.loc.gov/authorities/subjects/sh85087089,http://id.loc.gov/authorities/subjects/sh85119004,http://id.loc.gov/authorities/subjects/sh85083492,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85108808,,,,PH037_b056_H00128 Angelus Studio Photographs,open,
df71ft84d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b023_B00430,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh94008282,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85026255,http://id.loc.gov/authorities/subjects/sh85017769,,,"Building being torn down on site of Broadway Building, N. W. Broadway and Morrison, Portland. Theatre posters on building shell, Hotel Calumet in background.",open,
