id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility
df72cm91c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b135_29308,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85133418,http://id.loc.gov/authorities/subjects/sh85049274,,,,,,,PH037_b135_29308 Angelus Studio Photographs,open
df734x88v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b149_LS00257,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85002415,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85138859,http://id.loc.gov/authorities/subjects/sh85105892,,,,,,PH037_b149_LS00257 Angelus Studio Photographs,open
df737m18t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_Z00712,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050676,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85078097,,,,,Logging with Oxen,open
df737b869,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_82043,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85108813,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85111697,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,PH037_b162_82043,open
jm215474m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_13152_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,Oregon City from air (recto),open
df737f44d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_81058,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85126336,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,,PH037_b164_81058,open
df737m23p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_81171,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh85134571,http://id.loc.gov/authorities/subjects/sh85134593,,,,,,,PH037_b176_81171,open
jm2155087,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_25459_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,"Neskowin Hotel, Roosevelt Highway (verso)",open
jm215424d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_09859_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85136466,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,"Clearing stumps and logs for right of way, Roosevelt Highway (verso)",open
df71fs358,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b017_B00083,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85058894,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85128633,,,,,,"Marshall-Wells Wholesale Hardware building at 5th and Pine, Portland. Freight car on tracks in front of warehouse.",open
df737m53d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b177_75408,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110864,http://id.loc.gov/authorities/subjects/sh85031450,,,,,,,,PH037_b177_75408,open
df72cj863,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b122_Z01429,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85127636,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85082013,,PH037_b122_Z01429 Angelus Studio Photographs,open
df737f66f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b170_65267_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85087822,http://id.loc.gov/authorities/subjects/sh85087823,,,PH037_b170_65267_copy2,open
df734x338,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b148_30750,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85063104,http://id.loc.gov/authorities/subjects/sh85114026,http://id.loc.gov/authorities/subjects/sh85062144,http://id.loc.gov/authorities/subjects/sh85063116,http://id.loc.gov/authorities/subjects/sh85062160,,,,,PH037_b148_30750 Angelus Studio Photographs,open
ws859q44z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_SH00029_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048969,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85082013,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85114250,,PH037_b231_SH00029_print (verso),open
df720k86d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b117_W00010,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85042589,http://id.loc.gov/authorities/subjects/sh85090277,,,,,,,,PHO37_b117_W00010 Angelus Studio Photographs,open
n870zx124,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_B00011_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85005908,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85026255,,,,,,"6th St., Portland, looking north from Yamhill. Autos on street, apartment building in foreground corner. (verso)",open
df71fp554,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b005_AG00193,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85006106,http://id.loc.gov/authorities/subjects/sh85052186,http://id.loc.gov/authorities/subjects/sh85095323,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,PH037_b005_AG00193 Angelus Studio Photographs,open
df735127x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b153_T00085,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,PH037_b153_T00085 Angelus Studio Photographs,open
df734x39x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b148_AM00104,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026080,http://id.loc.gov/authorities/subjects/sh85026086,http://id.loc.gov/authorities/subjects/sh85077276,http://id.loc.gov/authorities/subjects/sh85146664,,,,,,PH037_b148_AM00104 Angelus Studio Photographs,open
df738m732,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_Z01721,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039802,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85121561,http://id.loc.gov/authorities/subjects/sh85020268,http://id.loc.gov/authorities/subjects/sh85048969,,,,"Steel Shipbuilding, Launching etc.",open
df737p26x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b179_B00342,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh92003550,,,,,PH037_b179_B00342,open
jm2157993,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_05967_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,"Rainier Hill, Lower Columbia River Highway (verso)",open
k3569b29q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_14884_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85145251,http://id.loc.gov/authorities/subjects/sh85026864,,,,,,,PH037_b220_14884_print (verso),open
jm215591g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_B00208_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,PH037_b218_B00208_print (recto),open
df737n67z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01071,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85067281,http://id.loc.gov/authorities/subjects/sh85022496,http://id.loc.gov/authorities/subjects/sh85077817,http://id.loc.gov/authorities/subjects/sh85147336,http://id.loc.gov/authorities/subjects/sh85077818,http://id.loc.gov/authorities/subjects/sh85101228,,,,PH037_b178_B01071,open
df738m308,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_Z00731,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049332,http://id.loc.gov/authorities/subjects/sh85127212,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85027231,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/names/no99059867,http://id.loc.gov/authorities/names/n83132277,,PH037_b207_Z00731,open
k3569b118,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_11307_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048866,,,,,,,PH037_b220_11307_print (recto),open
df734v23m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b145_T00457,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078079,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078084,,,,Loggingscene—dropping logs into river.,open
n870zq87z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_00056_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85135743,http://id.loc.gov/authorities/subjects/sh85065384,http://id.loc.gov/authorities/subjects/sh85065393,,,,,,,PH037_b213_00056_print (verso),open
df738j58j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00503,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85047932,http://id.loc.gov/authorities/subjects/sh85105203,,,,,Portland Junior Rose Festival,open
n870zt90w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_Z00268_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128377,http://id.loc.gov/authorities/subjects/sh85028921,,,,,,PH037_b213_Z00268_print (verso),open
df738b899,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b182_Z01595,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85035583,http://id.loc.gov/authorities/subjects/sh85035582,http://id.loc.gov/authorities/subjects/sh85030715,,,,,,,PH037_b182_Z01595,open
ws85b161n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z01888_print_copy3_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,,,,,,,Port of Portland. Boats in terminal. [PH037_b234_Z01889_copy1] (verso),open
df738t429,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b204_29543,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85134373,http://id.loc.gov/authorities/names/no97060137,http://id.loc.gov/authorities/subjects/sh87002489,http://id.loc.gov/authorities/subjects/sh99005081,,,,Jantzen,open
jm2154722,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_12791_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85058838,,,,,,,Port Orford Harbor from Roosevelt Highway (recto),open
df71gc68h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b029_B00624,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh93000452,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,"Commonwealth Building at 6th and Ankeny, Portland. Commonwealth Bar on corner. Delivery wagon on street in foreground.",open
n870zs553,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_45537_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no95041756,http://id.loc.gov/authorities/subjects/sh85039802,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh85121561,http://id.loc.gov/authorities/subjects/sh85121668,http://id.loc.gov/authorities/subjects/sh85121557,,,,Port of Portland  (recto),open
ws859h17t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_S00059_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85037122,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b223_S00059 (recto),open
df738g99c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b197_S00911,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85055066,,,,,,PH037_b197_S00911,open
df738f85t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b193_Z01692,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85079362,,,,,,,,,PH037_b193_Z01692,open
df737b07n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b161_AG00268_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85094794,http://id.loc.gov/authorities/subjects/sh85094798,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,,PH037_b161_AG00268_copy1,open
df737m45q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_Z01730,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048533,http://id.loc.gov/authorities/subjects/sh85124554,http://id.loc.gov/authorities/subjects/sh85139693,,,,,,PH037_b176_Z01730,open
df737b72z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_77976,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2010107725,http://id.loc.gov/authorities/subjects/sh85101240,,,,,,,,PH037_b162_77976,open
df71fj053,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b001_AG00005,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh86000147,http://id.loc.gov/authorities/subjects/sh85059214,http://id.loc.gov/authorities/subjects/sh85128547,http://id.loc.gov/authorities/subjects/sh85128554,,,,,,PH037_b001_AG00005 Angelus Studio Photographs,open
df734v05p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b145_T00280,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078804,,,,,,Logs piled up.,open
ws859v826,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00240_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078104,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078097,,,PH037_b233_T00240_print_copy2 (verso),open
df738g495,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b194_14681,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,,,,,PH037_b194_14681,open
kp78gp41k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b212_Z01129_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85145756,,,PH037_b212_Z01129_nitrate,open
gb19ff67t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00505_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh2003003584,,,,,,,PH037_b228_00505_print,open
df737715q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b165_81956,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85115587,http://id.loc.gov/authorities/subjects/sh85139693,http://id.loc.gov/authorities/subjects/sh85086679,,,,,,,PH037_b165_81956,open
