id,model,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility
kp78gn11n,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b200_47981,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85025567,,,,,,,,PH037_b200_47981,open
df738c402,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b188_Z00992,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85133951,,,,,,,PH037_b188_Z00992,open
df71g9683,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b054_H00036,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85021043,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85067271,http://id.loc.gov/authorities/subjects/sh85034290,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85025868,,,,PH037_b054_H00036 Angelus Studio Photographs,open
df71fr042,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b011_BR00119,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh2013000212,,,,,PH037_b011_BR00119 Angelus Studio Photographs,open
df7201749,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b089_S00220,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh87003234,,,,PH037_b089_S00220 Angelus Studio Photographs,open
df737k18m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b174_50444,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85027100,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh85121770,,,,,PH037_b174_50444,open
df71zs62r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b061_LS00003,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2012001522,http://id.loc.gov/authorities/subjects/sh85038908,http://id.loc.gov/authorities/subjects/sh85121238,http://id.loc.gov/authorities/subjects/sh85121208,http://id.loc.gov/authorities/subjects/sh85074392,,,,,PH037_b061_LS00003 Angelus Studio Photographs,open
df738n87m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b208_84927,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85123684,http://id.loc.gov/authorities/subjects/sh85015159,,,,,,Unidentified Ship with 2 smokestacks. Sailing boat in Left background,open
kp78gn77r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b199_49056_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096753,http://id.loc.gov/authorities/subjects/sh85096659,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/names/n50041943,,,,,,PH037_b199_49056_copy1,open
ws859k729,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_45236_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85068240,http://id.loc.gov/authorities/subjects/sh85127851,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,Willamette Iron & Steel Works (copy 2) (recto),open
df72cq928,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b140_MF00480,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no2012108048,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85065869,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85105986,,,,,PH037_b140_MF00480 Angelus Studio Photographs,open
df737b826,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_81013,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85101240,,,,,,,PH037_b162_81013,open
df737c130,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_84698,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026263,http://id.loc.gov/authorities/subjects/sh85025567,http://id.loc.gov/authorities/subjects/sh85034295,,,,,,,PH037_b162_84698,open
ws859h10w,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_OP00098_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85147931,,,,,,,Portland reading room (recto),open
df738q83x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_85425_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n90649934,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85077999,,,,,,New SP&S RY Road Freight Diesel Electric Locomotive no. 825.,open
ws859k312,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_19486_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049274,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh96001593,,,,,,Crown Flour Mills dock (verso),open
ws859r09k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00393_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85127727,http://id.loc.gov/authorities/subjects/sh88001584,http://id.loc.gov/authorities/subjects/sh85076815,http://id.loc.gov/authorities/subjects/sh85121666,http://id.loc.gov/authorities/subjects/sh99004834,,,,PH037_b231_Z00393_print (verso),open
df71fv708,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b026_B00525,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011556,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85117898,http://id.loc.gov/authorities/subjects/sh95007618,http://id.loc.gov/authorities/subjects/sh85021898,,,"Northwestern National Bank, Portland, corner of 6th NW and Morrison, under construction. Scaffolding on building, structural support visible. Building materials and Dinwiddie Construction Co. sign in foreground.",open
ws85b4091,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_H00145_print_copy4,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh2002004206,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85023418,,,,,,"First Stage coach, 1900, at Bingham Springs. Woman and children seated in and around coach. [PH037_b234_H00145_print_copy4] (recto)",open
df71fv21b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b025_B00470,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033017,http://id.loc.gov/authorities/subjects/sh85047778,http://id.loc.gov/authorities/subjects/sh85051067,http://id.loc.gov/authorities/subjects/sh85106996,,,,,,"Buildings at Oregon State Prison, Salem. Fountain in foreground, fence with entryway around building.",open
ws859p12g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_Z01487_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85138674,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85126460,,,,,,"Multnomah County, Good Roads Celebration. Radical speeches given at mouth of Oneonta tunnel. (verso)",open
jm2154918,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_23888_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,"Rhododendron Inn on Mt. Hood Loop Road, OR. (verso)",open
gb19fh97z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_LS00212_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033666,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85047299,http://id.loc.gov/authorities/subjects/sh85068283,http://id.loc.gov/authorities/subjects/sh85019433,http://id.loc.gov/authorities/subjects/sh85002415,,,,PH037_b229_LS00212_print (verso),open
jm2158204,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_12448_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,"Bank corners, Medford, OR. (verso)",open
df7200590,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b085_S00088,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85090277,,,,,,,PH037_b085_S00088 Angelus Studio Photographs,open
n870zt452,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_F00048_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026547,,,,,,,,,PH037_b213_F00048_print (verso),open
df734z99k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b151_FL00050,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049332,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85069129,http://id.loc.gov/authorities/subjects/sh85090662,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85115443,,,PH037_b151_FL00050 Angelus Studio Photographs,open
df71fv181,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b024_B00467,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118336,http://id.loc.gov/authorities/subjects/sh85118451,http://id.loc.gov/authorities/subjects/sh85050425,http://id.loc.gov/authorities/subjects/sh85118278,,,,,,"State Training School buildings on hill in background, Salem, with wood stairway leading into ravine. Willamette River in foreground.",open
df71zv472,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b068_MF00228,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85061404,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85033740,,,,,PH037_b068_MF00228 Angelus Studio Photographs,open
ws859s72j,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_29027_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048847,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh85102058,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85012606,,Ocean fishing pier. Seaside OR. (recto),open
gb19ff69c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00507_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2003003584,http://id.loc.gov/authorities/subjects/sh85033666,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85052105,,,,,,PH037_b228_00507_print,open
df71fv80h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b027_B00536,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85118403,http://id.loc.gov/authorities/subjects/sh85017693,,,,,,,"Failing School, Portland, under construction. Full front view of building, with scaffolding erected. Construction debris in foreground.",open
ws859v61f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00132_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85147783,http://id.loc.gov/authorities/subjects/sh85121621,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85039200,http://id.loc.gov/authorities/subjects/sh85032935,http://id.loc.gov/authorities/subjects/sh85121637,http://id.loc.gov/authorities/subjects/sh85054894,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh85114555,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85078814,PH037_b233_T00132_print_copy2 (recto),open
ws859h25h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_37389_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85068240,http://id.loc.gov/authorities/subjects/sh85127851,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,Willamette Iron & Steel Works (copy 1) (recto),open
k3569832m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_26724_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,,,,"Lewis & Clark Monument, Astoria, OR. (recto)",open
jm2154170,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_07781_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,PH037_b218_07781_print (verso),open
ws859q46h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_SH00037_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85041788,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh94007041,,PH037_b231_SH00037_print (verso),open
df71fq53s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b009_AM00124,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh85051067,http://id.loc.gov/authorities/subjects/sh96002263,,,,,,,PH037_b009_AM00124 Angelus Studio Photographs,open
ws859t05w,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_B00240_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147931,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,Classic Ridge Hotel (recto),open
ws85bc71z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_040r,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b239_040r (recto),open
ws859r52v,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_45004_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85128377,http://id.loc.gov/authorities/subjects/sh85019581,http://id.loc.gov/authorities/subjects/sh85030823,http://id.loc.gov/authorities/subjects/sh85124242,http://id.loc.gov/authorities/subjects/sh85039770,http://id.loc.gov/authorities/subjects/sh2012004432,http://id.loc.gov/authorities/subjects/sh89006196,http://id.loc.gov/authorities/subjects/sh85128350,,PH037_b231_45004_print (verso),open
ws859s66d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_26811_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh85019906,http://id.loc.gov/authorities/subjects/sh85019919,http://id.loc.gov/authorities/subjects/sh85002544,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85076918,,,,Cape Mears Light (verso),open
ws859h28b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_01180_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85058838,,,,,,PH037_b224_01180 (recto),open
k3569691c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_06803_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85019175,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b220_06803_print (recto),open
jm215c72h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_00219_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b219_00219_print (verso),open
df720129g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b087_S00167,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85051067,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh85049332,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85054281,http://id.loc.gov/authorities/subjects/sh85013107,http://id.loc.gov/authorities/subjects/sh85090277,,,PH037_b087_S00167 Angelus Studio Photographs,open
df71g494p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b036_B00816,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105476,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,"Post Office building under construction, 6th and Morrison, Portland. Construction debris on street in foreground.",open
df71fs37t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b017_B00085,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110916,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,"Albers Bros Milling Co. mill and grain elevator, on Front St., Portland. Freight cars in street in foreground.",open
df738f08q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_74476,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85121770,,,,,,,PH037_b190_74476,open
